1	218149	2449929
1	12525972	13000896
1	24860397	25611711
1	26421768	28617711
1	38492030	42902754
1	43132046	43825046
1	48041821	48952432
1	53666809	56678163
1	57067740	57890588
1	60284671	61376959
1	61835201	62535400
1	62535410	63733597
1	64986741	66156388
1	66156389	67443239
1	68689156	70096251
1	70670730	71548123
1	71548164	72794728
1	73602878	74555780
1	74989139	75662249
1	76332157	78889901
1	82918066	83659426
1	86787923	89123881
1	89954768	90945509
1	95741467	97122507
1	99082580	99962583
1	103107932	103915213
1	117146578	118328570
1	118363063	119521524
1	119521533	120388266
1	120388374	121261101
1	121362388	121823574
1	121823591	122072015
1	122494261	123892578
1	144047688	144798182
1	147211965	150022575
1	179970717	184682703
1	195121786	195537229
1	195656725	196479379
1	201665671	202159697
1	203274853	204371872
1	212505551	212911201
1	223723106	225333335
1	225923558	226970470
1	253655725	254728795
1	258537994	259246514
1	278396721	278965186
2	54663	3071388
2	4864334	6012657
2	21033250	21893691
2	27837682	28204608
2	28846713	29359012
2	49363148	49854831
2	52680556	53147930
2	76776070	77237029
2	86956935	87482757
2	88458490	89248282
2	115330551	115734782
2	122201212	122748791
2	128824041	130418703
2	132261923	132946003
2	132946064	133837634
2	137276153	137855952
2	147015973	147393893
2	154864492	155093086
2	155093090	155758784
2	156056398	157694183
2	158966177	164591790
2	165432661	165900266
2	190255380	191434362
2	191434363	192704791
2	194217779	196257113
2	196764336	198552441
2	200940391	201360775
2	201810238	202193859
2	208932431	209269182
2	216366250	216904976
2	223040220	223549977
2	234680727	235033697
3	1076372	2556962
3	5411168	6802085
3	17007702	17345916
3	17768959	18410122
3	18410124	19023475
3	19064967	19263726
3	19263727	19743821
3	20530510	20703364
3	20703499	21134989
3	21384328	21747510
3	52251081	52646295
3	64992550	65632555
3	74326565	74519293
3	75114571	75869198
3	78266569	78965431
3	96557731	97829273
3	103805599	104912154
3	114362920	114713639
3	133484419	134955060
3	143742147	144665410
3	145343906	146102696
3	146104165	147095552
3	147095847	148676060
3	153135082	154162970
3	167216572	168468843
3	173175508	174409976
3	176066837	177285056
4	3494425	4388730
4	13635072	14844324
4	17913033	18280790
4	28310130	29125346
4	31991540	33212144
4	47151240	47561162
4	72999214	73594972
4	77746200	78363403
4	87475798	87876925
4	90276679	90852889
4	93786791	94623180
4	133807533	134247543
4	146609062	147458602
4	161364859	162270256
4	162270287	163234117
4	164134493	166211110
4	166441700	167240160
5	111162	1432434
5	1799136	2983712
5	24811474	25793526
5	45497380	46212289
5	51925970	52650940
5	52729322	53721090
5	57835547	58771025
5	69199172	69955714
5	77247355	78799347
5	87347520	88028070
5	98946061	99263908
5	107524340	108114371
5	111630129	111993283
5	120964221	122040799
5	132826811	133353131
5	134180181	135564874
5	163854200	165397258
6	16282909	19247754
6	19248737	19892825
6	30447555	32839435
6	64870364	65466916
6	103708257	104322291
6	111536145	112382548
6	125373562	126125897
6	133792206	135307352
6	138163059	138511437
6	138560479	140081732
6	140081943	140147544
6	140198189	140569064
6	143065292	144314918
7	280920	3372399
7	3817261	8501203
7	8501220	9892357
7	10013901	11563370
7	13162678	13274793
7	15619091	16438081
7	16438095	17563155
7	18012651	18913567
7	18913731	19600972
7	19601621	23996839
7	34497133	35014189
7	64397472	64801408
7	65807660	66312063
7	88127912	88596555
7	99251753	100544549
7	116379832	117552750
7	118841908	119835005
7	143372780	144061446
8	224221	1178822
8	4328556	5510335
8	15771405	16261096
8	17757503	18309270
8	18309562	18889191
8	21399147	22573790
8	34787269	35296800
8	37684925	39228203
8	40858407	43936602
8	44806035	45271641
8	69551359	71059611
8	85805153	86305705
8	126900464	127527699
8	131549787	132069703
9	923647	1412185
