1	218149	1183249
1	1398602	2246208
1	12525972	13000896
1	24860397	25611711
1	26421768	28617711
1	30451892	31574267
1	38492030	42902754
1	43132046	43825046
1	48041821	48952432
1	51096874	51675492
1	53666809	56678163
1	57067740	57890588
1	60224932	61376959
1	61646362	62065556
1	62065602	62535400
1	62535410	63733597
1	64986741	66156388
1	66156389	67827443
1	68689156	70096251
1	70670730	71548123
1	71548164	72794728
1	74078276	74946687
1	74989139	75662249
1	76332157	78889901
1	82918066	83659426
1	86787923	89123881
1	95741467	97122507
1	99082580	99962583
1	103915261	104547718
1	107781911	108217450
1	116683407	120388266
1	120388374	121261101
1	121362388	123892578
1	137526072	138158752
1	144047688	144798182
1	147211965	150236413
1	172293943	172616280
1	173392195	173895789
1	179160883	184682703
1	195121786	196755125
1	201768737	202159697
1	203274853	204371872
1	212505551	212911201
1	223170616	223723084
1	223723106	225333335
1	225661953	226970470
1	240564951	241601307
1	253655725	254728795
1	258537994	259812834
1	278396721	278965186
2	54663	3606480
2	4735568	6012657
2	7659446	7977976
2	21033250	21893691
2	27837682	28204608
2	28846713	29359012
2	30555295	30812796
2	49363148	49854831
2	52655693	53147930
2	86956935	87482757
2	88690459	89248282
2	90491873	91154779
2	92316756	92631279
2	115330551	115734782
2	122201212	122748791
2	127970362	128639543
2	128824041	130418703
2	132261923	132946003
2	132946064	133837634
2	137276153	137855952
2	147015973	147393893
2	154864492	155913013
2	156056398	157694183
2	158966177	164591790
2	165432661	165900266
2	190255380	192704791
2	194217779	196257113
2	196764336	198552441
2	200940391	201360775
2	201810238	202193859
2	208883548	209197771
2	209197772	209402884
2	216366250	216904976
2	222919963	223549977
2	234680727	235033697
3	1076372	2556962
3	3564514	4315749
3	4989884	5128434
3	5411168	6802085
3	16460938	16704325
3	16704442	17345916
3	17768959	19023475
3	19064967	19263726
3	20004109	21134989
3	21384328	22822769
3	30834646	31430123
3	52251081	52646295
3	64992550	65632555
3	75114571	75869198
3	76188689	76777900
3	77850356	78266451
3	78266569	78965431
3	96557731	97829273
3	103805599	104912154
3	114362920	115131556
3	133484419	134955060
3	143742147	144665410
3	145343906	146102696
3	146104165	147095552
3	147095847	148676060
3	153135082	154162970
3	167216572	168468843
3	169463850	169853596
3	173175508	174409976
3	176066837	177285056
4	1990540	3494414
4	3494425	4568486
4	12795325	13514183
4	14158935	14844324
4	15379341	15888665
4	17913033	18280790
4	28310130	29437624
4	31991540	33212144
4	33212201	33966124
4	44055428	44699209
4	47151240	47561162
4	68905980	69334349
4	72724702	73594972
4	87475798	87876925
4	90276679	90852889
4	93786791	94623180
4	98901149	99594008
4	102984990	104148718
4	116894049	117463825
4	133807533	134247543
4	146609062	147458602
4	155052879	155742632
4	155916156	156163707
4	161364859	162270256
4	162270287	163234117
4	164134493	166211110
4	166441700	167240160
4	176499863	177128285
5	111162	1432434
5	1799136	2983712
5	10920977	11355404
5	24811474	25793526
5	45497380	46212289
5	51925970	52650940
5	52729322	53721090
5	55978152	56523854
5	57835547	58771025
5	69199172	70502025
5	77247355	78799347
5	87347520	88028070
5	107524340	108345198
5	111012934	111333768
5	111630129	111993283
5	120964221	122335230
5	132698586	133060069
5	134180181	135564874
5	136757003	137592644
5	163854200	165397258
6	16282909	19247754
6	19248737	19892825
6	30447555	32839435
6	64870364	65466916
6	86165880	87407508
6	103762101	104654732
6	111536145	112382548
6	125373562	126125897
6	128132485	128848101
6	133792206	135307352
6	138163059	140569064
6	143065292	144314918
7	280920	3372399
7	3817261	4283069
7	4283113	4969738
7	8582901	9101445
7	10013901	11563370
7	13162678	13274793
7	13670685	14053504
7	15619091	16946681
7	16946719	17563155
7	18012651	18913567
7	18913731	23996839
7	34497133	35014189
7	64397472	64801408
7	65807660	66312063
7	71196192	72052595
7	88127912	88596555
7	99251753	100544549
7	100545298	101038662
7	116379832	117552750
7	118841908	119835005
7	143372780	144061446
8	224221	1178822
8	4328556	5068241
8	10947169	11939880
8	15771405	16261096
8	17757503	18309270
8	18309562	18889191
8	21399147	22573790
8	34787269	35296800
8	37684925	39228203
8	40858407	43936602
8	44806035	45484126
8	69551359	71059611
8	85805153	86305705
8	126900464	127527699
8	131549787	132069703
9	923647	1412185
9	1412187	2500186
9	4091453	5433356
9	5730326	6004705
9	7450806	8025956
9	8280268	9505280
9	11499863	13046970
9	15282338	15771545
9	21888227	22218126
9	40529098	41076542
9	41077151	41526685
9	83330688	84863210
9	105934496	107193650
9	108789626	109250060
9	113934223	115000215
9	117416894	118145736
10	315015	1735019
10	12252274	12616147
10	36613989	37373115
10	41491951	41751101
10	44431281	44631249
10	44844200	45548775
10	56142505	57024107
10	60109462	60645393
10	61241070	62218527
10	82629002	83017544
10	84943150	85552387
10	87626155	87922258
10	88055677	88620330
10	92888433	93162021
10	104997112	105714352
11	38034387	38599391
11	38599407	40409119
